Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
2,0.359606707775758,0.0322056617015231,PHATRDRAFT_10454,PHATRDRAFT_48078,,,
2,0.35960670777371,0.0322056616979942,PHATRDRAFT_10454,PHATRDRAFT_20310,,,
2,0.359606707775729,0.0322056617015205,PHATRDRAFT_10454,PHATRDRAFT_42245,,,
2,0.359606707775708,0.0322056617012261,PHATRDRAFT_10454,PHATRDRAFT_23913,,,
2,0.359606707775677,0.0322056617015158,PHATRDRAFT_10454,PHATRDRAFT_859,,,
2,0.3596067077757,0.0200796364511686,PHATRDRAFT_26290,PHATRDRAFT_10454,,,
2,0.359606707775732,0.020079636451297,PHATRDRAFT_30145,PHATRDRAFT_10454,,,
3,0.359606707775731,0.0322056617015207,PHATRDRAFT_10454,PHATRDRAFT_41886,PHATRDRAFT_39681,,
3,0.359606707775733,0.0322056617015208,PHATRDRAFT_10454,PHATRDRAFT_25932,PHATRDRAFT_11014,,
3,0.35960670777573,0.0244599113588637,PHATRDRAFT_19708,PHATRDRAFT_10454,PHATRDRAFT_43469,,
3,0.359606707775679,0.0136826542390618,PHATRDRAFT_19708,PHATRDRAFT_10454,PHATRDRAFT_18064,,
4,0.359606707775785,0.0596943412100283,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_48078,
4,0.359606707775731,0.0596943412100195,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_859,PHATRDRAFT_10693,
4,0.359606707775731,0.0596943412100195,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_859,
4,0.359606707775785,0.0596943412100283,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_48078,PHATRDRAFT_10693,
4,0.359606707775733,0.0505998222724977,PHATRDRAFT_26290,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,
4,0.359606707775732,0.0220707141631759,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_42245,PHATRDRAFT_10693,
4,0.35960670777573,0.0220707141631758,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_859,
4,0.35960670777573,0.0220707141631758,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_859,PHATRDRAFT_10693,
4,0.359606707775732,0.0220707141631759,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_42245,
4,0.359606707775804,0.0129761952256427,PHATRDRAFT_26290,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,
4,0.359606707775731,0.0129761952256555,PHATRDRAFT_30145,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,
5,0.359606707775736,0.0596943412100202,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_41886,PHATRDRAFT_39681,PHATRDRAFT_10693
5,0.359606707775733,0.0596943412100197,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_25932,PHATRDRAFT_11014,PHATRDRAFT_10693
5,0.359606707775732,0.024459911358885,PHATRDRAFT_40430,PHATRDRAFT_10454,PHATRDRAFT_43469,PHATRDRAFT_8945,PHATRDRAFT_41686
5,0.359606707775768,0.0220707141631782,PHATRDRAFT_9619,PHATRDRAFT_20143,PHATRDRAFT_2215,PHATRDRAFT_20310,PHATRDRAFT_10693
5,0.359606707775734,0.0220707141631761,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_20310,PHATRDRAFT_31367
5,0.359606707775729,0.00817845856636225,PHATRDRAFT_19708,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_20310
5,0.359606707775721,0.0136826542391125,PHATRDRAFT_40430,PHATRDRAFT_10454,PHATRDRAFT_18064,PHATRDRAFT_8945,PHATRDRAFT_41686
