Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,
2,0.219431851251029,0.0551711437360319,PHATRDRAFT_10454,PHATRDRAFT_23913,,,,
2,0.219431851251252,0.0551711437360881,PHATRDRAFT_10454,PHATRDRAFT_20310,,,,
2,0.259014434923748,0.0518949266083762,PHATRDRAFT_26290,PHATRDRAFT_10454,,,,
2,0.259014434924113,0.0518949266084409,PHATRDRAFT_30145,PHATRDRAFT_10454,,,,
3,0.294189825469705,0.0457379490145662,PHATRDRAFT_19708,PHATRDRAFT_10454,PHATRDRAFT_43469,,,
4,0.181343436405859,0.0583236897676345,PHATRDRAFT_26290,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,,
4,0.181343436405859,0.0583236897676345,PHATRDRAFT_26290,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_10693,,
4,0.219117793005455,0.0551971380729793,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_20310,PHATRDRAFT_23913,,
4,0.219117793005499,0.0551971380726357,PHATRDRAFT_54219,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_23913,,
4,0.219117793005553,0.0551971380728851,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_23913,PHATRDRAFT_51830,,
4,0.219117793005499,0.0551971380726357,PHATRDRAFT_54219,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_23913,,
4,0.219117793005499,0.0551971380726357,PHATRDRAFT_55192,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_23913,,
4,0.259014434924438,0.0518949266085191,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_10454,PHATRDRAFT_11319,,
4,0.259014434924438,0.0518949266085191,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_10454,PHATRDRAFT_19979,,
4,0.310436527834773,0.0343786359712411,PHATRDRAFT_29016,PHATRDRAFT_28191,PHATRDRAFT_10454,PHATRDRAFT_18064,,
4,0.321661747484601,0.0265302258064755,PHATRDRAFT_30145,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_10693,,
6,0.219117793005512,0.0551971380728963,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_41886,PHATRDRAFT_39681,PHATRDRAFT_36390,PHATRDRAFT_22019
6,0.21911779300523,0.0551971380717649,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_20143,PHATRDRAFT_20310,Phatr3_EG02101,PHATRDRAFT_23365
