Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
2,0.337776358307328,0.0453758685163418,PHATRDRAFT_10454,PHATRDRAFT_42245,,,
2,0.337776358307761,0.0453758685164001,PHATRDRAFT_10454,PHATRDRAFT_23913,,,
2,0.337776358307386,0.0453758685166444,PHATRDRAFT_10454,PHATRDRAFT_20310,,,
2,0.337776358306932,0.0453758685162886,PHATRDRAFT_10454,PHATRDRAFT_859,,,
2,0.337776358307323,0.0453758685163412,PHATRDRAFT_10454,PHATRDRAFT_48078,,,
2,0.35960670777573,0.0301194546773523,PHATRDRAFT_26290,PHATRDRAFT_10454,,,
2,0.359606707775619,0.0301194546768146,PHATRDRAFT_30145,PHATRDRAFT_10454,,,
3,0.337776358307658,0.0453758685163865,PHATRDRAFT_10454,PHATRDRAFT_25932,PHATRDRAFT_11014,,
3,0.337776358307203,0.0453758685163251,PHATRDRAFT_55192,PHATRDRAFT_10454,PHATRDRAFT_35240,,
4,0.294785893302603,0.0489341531128511,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_42245,PHATRDRAFT_10693,
4,0.294785893302603,0.0489341531128511,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_42245,
4,0.29478589330227,0.0489341531127959,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_48078,PHATRDRAFT_10693,
4,0.328145735107827,0.0461729870924261,PHATRDRAFT_26290,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,
4,0.359606707775788,0.0301194546772085,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_10454,PHATRDRAFT_23723,
4,0.359606707775808,0.0220707141631806,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_42245,
4,0.359606707775842,0.0220707141636258,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_23913,
4,0.35960670777573,0.0220707141631758,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_48078,PHATRDRAFT_10693,
4,0.359606707775808,0.0220707141631806,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_42245,PHATRDRAFT_10693,
5,0.294785893302707,0.0489341531128685,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_20310,PHATRDRAFT_31367
5,0.359606707775736,0.0220707141631762,PHATRDRAFT_55192,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_35240,PHATRDRAFT_10693
5,0.35960670777573,0.0220707141632133,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_20143,PHATRDRAFT_2215,PHATRDRAFT_20310
5,0.359606707775731,0.00817845856637149,PHATRDRAFT_19708,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_20310
