Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,
2,0.208663405110466,0.0560624389576093,PHATRDRAFT_10454,PHATRDRAFT_23913,,,,
2,0.208663405110244,0.0560624389575533,PHATRDRAFT_10454,PHATRDRAFT_20310,,,,
2,0.208663405110126,0.0560624389575216,PHATRDRAFT_10454,PHATRDRAFT_48078,,,,
2,0.290102132519686,0.0485959680020156,PHATRDRAFT_26290,PHATRDRAFT_10454,,,,
2,0.290102132519621,0.0485959680019989,PHATRDRAFT_30145,PHATRDRAFT_10454,,,,
3,0.208663405110068,0.0560624389575061,PHATRDRAFT_45947,PHATRDRAFT_10454,PHATRDRAFT_28068,,,
3,0.208663405110467,0.0560624389576131,PHATRDRAFT_10454,PHATRDRAFT_41886,PHATRDRAFT_39681,,,
3,0.208663405110301,0.0560624389575686,PHATRDRAFT_55192,PHATRDRAFT_10454,PHATRDRAFT_35240,,,
3,0.301035073182894,0.0409519124461744,PHATRDRAFT_19708,PHATRDRAFT_10454,PHATRDRAFT_43469,,,
3,0.309137281991585,0.0352870381762927,PHATRDRAFT_19708,PHATRDRAFT_10454,PHATRDRAFT_18064,,,
4,0.176806056981034,0.0586992448428196,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_859,,
4,0.305901819829996,0.0375491973952485,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_23913,,
4,0.30590181983,0.0375491973952489,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_48078,PHATRDRAFT_10693,,
4,0.30590181983004,0.0375491973952538,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_42245,,
4,0.325961090478021,0.023524226075579,PHATRDRAFT_30145,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,,
4,0.325961090478021,0.023524226075579,PHATRDRAFT_30145,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_10693,,
5,0.176806056980691,0.0586992448427057,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_25932,PHATRDRAFT_11014,PHATRDRAFT_10693,
6,0.325961090477967,0.0235242260755725,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_23723,PHATRDRAFT_10693
