Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
2,0.359606707775684,0.0452074601978287,PHATRDRAFT_10454,PHATRDRAFT_48078,,,
2,0.35960670777573,0.0452074601978346,PHATRDRAFT_10454,PHATRDRAFT_20310,,,
2,0.359606707775922,0.0452074601978586,PHATRDRAFT_10454,PHATRDRAFT_42245,,,
2,0.35960670777573,0.0240163753980123,PHATRDRAFT_30145,PHATRDRAFT_10454,,,
2,0.359606707775731,0.0240163753980557,PHATRDRAFT_26290,PHATRDRAFT_10454,,,
3,0.359606707775732,0.0452074601979198,PHATRDRAFT_10454,PHATRDRAFT_41886,PHATRDRAFT_39681,,
4,0.359606707775731,0.0596943412099812,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_23913,
4,0.359606707775678,0.0476233621387887,PHATRDRAFT_30145,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,
5,0.359606707775733,0.0596943412100197,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_25932,PHATRDRAFT_11014
5,0.359606707775711,0.030032781191914,PHATRDRAFT_19708,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_31436,PHATRDRAFT_10693
