Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
3,0.359606707775749,1.32586664042262,PHATRDRAFT_14792,PHATRDRAFT_26290,PHATRDRAFT_50742,,,,
3,0.359606707775737,1.32586664042302,PHATRDRAFT_14792,PHATRDRAFT_26290,PHATRDRAFT_48983,,,,
3,0.359606707775731,1.32586664042185,PHATRDRAFT_14792,PHATRDRAFT_30145,PHATRDRAFT_50742,,,,
3,0.359606707775731,1.32586664042153,PHATRDRAFT_14792,PHATRDRAFT_30145,PHATRDRAFT_48983,,,,
3,0.359606707775731,1.32586664042185,PHATRDRAFT_30145,PHATRDRAFT_50742,PHATRDRAFT_8982,,,,
3,0.359606707775731,0.587511665481547,PHATRDRAFT_14792,PHATRDRAFT_50742,PHATRDRAFT_48078,,,,
4,0.359606707775731,0.587511665481313,PHATRDRAFT_32747,PHATRDRAFT_25308,PHATRDRAFT_8982,PHATRDRAFT_48078,,,
4,0.359606707775731,0.587511665481547,PHATRDRAFT_14792,PHATRDRAFT_50742,PHATRDRAFT_859,PHATRDRAFT_23723,,,
4,0.359606707775734,0.428747012130694,PHATRDRAFT_14792,PHATRDRAFT_48983,PHATRDRAFT_19708,PHATRDRAFT_11319,,,
5,0.35960670777573,0.428747012130226,PHATRDRAFT_48983,PHATRDRAFT_40430,PHATRDRAFT_28191,PHATRDRAFT_8982,PHATRDRAFT_17720,,
7,0.359606707775731,0.587511665481082,PHATRDRAFT_51128,PHATRDRAFT_29456,PHATRDRAFT_23598,PHATRDRAFT_41063,PHATRDRAFT_33839,PHATRDRAFT_41969,PHATRDRAFT_859
