Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
2,0.352630665672124,0.0341423945573798,PHATRDRAFT_23908,PHATRDRAFT_20310,,,,,
2,0.352630665672124,0.034142394557282,PHATRDRAFT_23908,PHATRDRAFT_23913,,,,,
3,0.352630665672012,0.0341423945573448,PHATRDRAFT_23908,PHATRDRAFT_55192,PHATRDRAFT_35240,,,,
3,0.352630665672123,0.0341423945573387,PHATRDRAFT_23908,PHATRDRAFT_45947,PHATRDRAFT_28068,,,,
3,0.352630665672125,0.0341423945573576,PHATRDRAFT_23908,PHATRDRAFT_25932,PHATRDRAFT_11014,,,,
4,0.353757160153278,0.0286290650111098,PHATRDRAFT_54219,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_23913,,,
4,0.35375716015373,0.0286290650112528,Phatr3_EG02215,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_42245,,,
6,0.353757160153362,0.028629065011222,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_20143,PHATRDRAFT_20310,Phatr3_EG02101,PHATRDRAFT_23365,
6,0.359067831172894,0.00263738912674799,PHATRDRAFT_45947,PHATRDRAFT_55035,PHATRDRAFT_859,PHATRDRAFT_28068,PHATRDRAFT_25572,PHATRDRAFT_23365,
7,0.35375716015336,0.0286290650112228,PHATRDRAFT_draft976,Phatr3_EG02215,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_40430,PHATRDRAFT_20310,PHATRDRAFT_18064
