Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,
3,0.245540565471365,0.138659210922954,YBR263W,YPR069C,YOR184W,,,,,,,,,,,,
3,0.245540565290955,0.138659222707282,YMR189W,YPR069C,YOR184W,,,,,,,,,,,,
3,0.245540565443615,0.138659212282152,YMR189W,YGR208W,YLR017W,,,,,,,,,,,,
3,0.245540565499111,0.138659211894478,YOL052C,YBR263W,YOR184W,,,,,,,,,,,,
3,0.245540565444044,0.13865921254526,YMR009W,YBR263W,YGR208W,,,,,,,,,,,,
3,0.245540565443611,0.138659212615496,YBR263W,YGR208W,YKL184W,,,,,,,,,,,,
3,0.245540565499111,0.138659211894478,YBR263W,YLR017W,YOR184W,,,,,,,,,,,,
3,0.245540565485245,0.138659211003833,YMR189W,YKL174C,YOR184W,,,,,,,,,,,,
3,0.245540565443615,0.138659212282152,YOL052C,YMR189W,YOR184W,,,,,,,,,,,,
3,0.245540565499111,0.138659211894478,YBR263W,YGR208W,YLR017W,,,,,,,,,,,,
3,0.24554056544361,0.138659212734965,YMR009W,YMR189W,YOR184W,,,,,,,,,,,,
3,0.245540565443615,0.138659212282152,YMR189W,YLR017W,YOR184W,,,,,,,,,,,,
3,0.245540565485245,0.138659211003833,YMR189W,YGR208W,YKL174C,,,,,,,,,,,,
3,0.245540565499111,0.138659211894478,YOL052C,YBR263W,YGR208W,,,,,,,,,,,,
3,0.245540565459224,0.138659213171867,YBR263W,YGR208W,YKL174C,,,,,,,,,,,,
3,0.245540565459224,0.138659213171867,YBR263W,YKL174C,YOR184W,,,,,,,,,,,,
3,0.245540565444044,0.13865921254526,YMR009W,YBR263W,YOR184W,,,,,,,,,,,,
3,0.245540565443615,0.138659212282152,YOL052C,YMR189W,YGR208W,,,,,,,,,,,,
3,0.245540565443611,0.138659212615496,YBR263W,YOR184W,YKL184W,,,,,,,,,,,,
3,0.245540565582393,0.138659212594703,YMR189W,YOR184W,YKL184W,,,,,,,,,,,,
3,0.24554056544361,0.138659212734965,YMR009W,YMR189W,YGR208W,,,,,,,,,,,,
3,0.245540565290955,0.138659222707282,YMR189W,YGR208W,YPR069C,,,,,,,,,,,,
4,0.245540565459224,0.138659213171867,YER081W,YIL074C,YBR263W,YKL174C,,,,,,,,,,,
4,0.245540565485245,0.138659211003833,YER081W,YMR189W,YIL074C,YKL174C,,,,,,,,,,,
4,0.245540565443615,0.138659212282152,YER081W,YMR189W,YIL074C,YLR017W,,,,,,,,,,,
4,0.245540565499111,0.138659211894478,YOL052C,YER081W,YIL074C,YBR263W,,,,,,,,,,,
4,0.245540565582393,0.138659212594703,YER081W,YMR189W,YIL074C,YKL184W,,,,,,,,,,,
4,0.245540565499111,0.138659211894478,YER081W,YIL074C,YBR263W,YLR017W,,,,,,,,,,,
4,0.245540565443615,0.138659212282152,YOL052C,YER081W,YMR189W,YIL074C,,,,,,,,,,,
4,0.245540565444044,0.13865921254526,YMR009W,YER081W,YIL074C,YBR263W,,,,,,,,,,,
8,0.176451437809291,0.072741142236562,YPL061W,YJR048W,YEL039C,YEL047C,YDL022W,YJR078W,YJL121C,YKL184W,,,,,,,
8,0.176451437843985,0.0727411433059326,YPL061W,YJR048W,YEL039C,YJL060W,YEL047C,YDL022W,YJL121C,YKL184W,,,,,,,
11,0.181727517635732,0.0749161746711615,YPL061W,YKL192C,YDL022W,YIL155C,YJR078W,YML004C,YJL121C,YDL085W,YMR145C,YML120C,YKL184W,,,,
14,0.185685570128667,0.0246699196701881,YPL061W,YFL053W,YML070W,YGR019W,YKL192C,YOL052C,YLL043W,YDR272W,YIL155C,YJL121C,YDL085W,YMR145C,YML120C,YOR184W,
14,0.245144227490613,0.00174543273368605,YMR083W,YPL061W,YGR019W,YKL192C,YCR032W,YJL060W,YOR120W,YPL262W,YIL155C,YBR166C,YKL174C,YJL121C,YLR348C,YML120C,
14,0.194594576418778,0.0212413603280949,YML035C,YCR032W,YCR010C,YER170W,YJR048W,YEL039C,YML042W,YPL262W,YIL053W,YER062C,YLR231C,YJL121C,YLR017W,YOR184W,
15,0.19091989197295,0.0363058481027237,YAL054C,YCR032W,YCR010C,YOL052C,YJR048W,YEL039C,YAR035W,YER024W,YIL155C,YIL053W,YER062C,YJR078W,YJL121C,YJL045W,YKL148C
