Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
4,0.271706069772428,0.0508444506763914,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_23913,PHATRDRAFT_51830,,,
4,0.271706069772428,0.0508444506763914,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_23913,PHATRDRAFT_46728,,,
4,0.27170606977244,0.0508444506764162,PHATRDRAFT_55192,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_23913,,,
4,0.271706069772428,0.0508444506763914,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_23913,PHATRDRAFT_51830,,,
4,0.27170606977244,0.0508444506764162,PHATRDRAFT_54219,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_23913,,,
4,0.271706069772595,0.0508444506765422,PHATRDRAFT_45947,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_23913,,,
5,0.27170606977244,0.0508444506764162,PHATRDRAFT_54219,PHATRDRAFT_13894,PHATRDRAFT_17401,PHATRDRAFT_36256,PHATRDRAFT_23913,,
5,0.271706069772379,0.0508444506762542,PHATRDRAFT_13643,PHATRDRAFT_42015,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_23913,,
6,0.27170606977249,0.050844450676496,PHATRDRAFT_42015,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_19708,PHATRDRAFT_41886,PHATRDRAFT_39681,
7,0.271706069772809,0.0508444506767212,PHATRDRAFT_55192,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_29016,PHATRDRAFT_20310,PHATRDRAFT_18064,PHATRDRAFT_44384
