Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,
3,0.24681718002485,0.0793567246922464,PHATRDRAFT_49056,PHATRDRAFT_11414,PHATRDRAFT_23830,,,
5,0.359606707775786,0.0541209761019417,PHATRDRAFT_45947,PHATRDRAFT_52208,PHATRDRAFT_12757,PHATRDRAFT_11414,PHATRDRAFT_23830,
5,0.359606707775735,0.054120976101828,PHATRDRAFT_52208,PHATRDRAFT_12757,PHATRDRAFT_11414,PHATRDRAFT_42245,PHATRDRAFT_23830,
5,0.359606707775724,0.0541209761019559,PHATRDRAFT_55192,PHATRDRAFT_49372,PHATRDRAFT_50097,PHATRDRAFT_11414,PHATRDRAFT_23830,
5,0.359606707775722,0.0541209761019275,PHATRDRAFT_49372,PHATRDRAFT_50097,PHATRDRAFT_11414,PHATRDRAFT_23830,PHATRDRAFT_51830,
5,0.35960670777573,0.0541209761018635,PHATRDRAFT_52208,PHATRDRAFT_12757,PHATRDRAFT_11414,PHATRDRAFT_23830,PHATRDRAFT_51245,
5,0.35960670777573,0.0541209761017711,PHATRDRAFT_52208,PHATRDRAFT_12757,PHATRDRAFT_19708,PHATRDRAFT_11414,PHATRDRAFT_23830,
5,0.35960670777573,0.0541209761018635,PHATRDRAFT_52208,PHATRDRAFT_12757,PHATRDRAFT_11414,PHATRDRAFT_23830,PHATRDRAFT_46728,
5,0.35960670777573,0.0541209761015118,PHATRDRAFT_49372,PHATRDRAFT_50097,PHATRDRAFT_20310,PHATRDRAFT_11414,PHATRDRAFT_23830,
5,0.359606707775722,0.0541209761019275,PHATRDRAFT_49372,PHATRDRAFT_50097,PHATRDRAFT_11414,PHATRDRAFT_23830,PHATRDRAFT_46728,
5,0.359606707775724,0.0541209761019559,PHATRDRAFT_54219,PHATRDRAFT_49372,PHATRDRAFT_50097,PHATRDRAFT_11414,PHATRDRAFT_23830,
5,0.359606707775731,0.054120976101899,PHATRDRAFT_55192,PHATRDRAFT_52208,PHATRDRAFT_12757,PHATRDRAFT_11414,PHATRDRAFT_23830,
5,0.35960670777573,0.0541209761018635,PHATRDRAFT_52208,PHATRDRAFT_12757,PHATRDRAFT_11414,PHATRDRAFT_23830,PHATRDRAFT_51830,
6,0.325572264956252,0.0695789865729637,PHATRDRAFT_30145,PHATRDRAFT_52208,PHATRDRAFT_12757,PHATRDRAFT_11414,PHATRDRAFT_19901,PHATRDRAFT_23830
6,0.359606707775731,0.0133411491883848,PHATRDRAFT_26290,PHATRDRAFT_49372,PHATRDRAFT_50097,PHATRDRAFT_11414,PHATRDRAFT_19901,PHATRDRAFT_23830
